customer_id,total_spent,previous_purchases,avg_order_value,product_views,add_to_cart,session_duration,days_since_last_purchase_capped,customer_lifetime_value,sessions,purchase_rate,cluster,segment
CUST106761,0.0,0,0.0,1.0,0.0,2.2,400,0.0,1,0.0,2,At-Risk Customers
CUST106762,0.0,0,0.0,1.0,0.0,0.78,400,0.0,1,0.0,2,At-Risk Customers
CUST106763,0.0,0,0.0,2.0,0.0,11.14,400,203.99,1,0.0,2,At-Risk Customers
CUST106764,1742.46,1,1742.46,1.0,0.0,6.19,180,2620.69,1,0.0,0,Potential Customers
CUST106765,1567.52,1,1567.52,2.0,0.0,8.82,307,2189.98,1,0.0,0,Potential Customers
CUST106766,4309.18,2,2154.59,2.0,0.0,4.78,159,5845.46,1,1.0,0,Potential Customers
CUST106767,1471.29,1,1471.29,1.0,0.0,9.13,83,2103.3,1,0.0,0,Potential Customers
CUST106768,7061.57,2,3530.785,0.0,0.0,1.38,220,7888.28,1,0.0,3,High Value Customers
CUST106769,2263.62,1,2263.62,2.0,0.0,4.2,316,2922.66,1,1.0,0,Potential Customers
CUST106770,0.0,0,0.0,2.0,0.0,5.82,400,0.0,1,0.0,2,At-Risk Customers
CUST106771,7221.37,3,2407.1233333333334,3.0,0.0,10.21,276,8250.54,1,1.0,3,High Value Customers
CUST106772,0.0,0,0.0,2.0,0.0,5.43,400,137.3,1,0.0,2,At-Risk Customers
CUST106773,1017.87,1,1017.87,5.0,0.0,5.43,252,1267.78,1,0.0,0,Potential Customers
CUST106774,2408.84,2,1204.42,1.0,0.0,4.75,265,3708.45,1,0.0,0,Potential Customers
CUST106775,4856.98,2,2428.49,2.0,0.0,1.44,175,6907.55,1,0.0,3,High Value Customers
CUST106776,5159.17,3,1719.7233333333334,2.0,0.0,2.68,62,7039.83,1,0.0,3,High Value Customers
CUST106777,5614.19,2,2807.095,2.0,0.0,2.85,290,7492.08,1,0.0,3,High Value Customers
CUST106778,6659.56,2,3329.78,2.0,0.0,7.27,249,9418.83,1,0.0,3,High Value Customers
CUST106779,748.98,1,748.98,3.0,0.0,5.81,287,1248.32,1,0.0,2,At-Risk Customers
CUST106780,4189.72,2,2094.86,6.0,0.0,11.64,261,5614.57,1,1.0,0,Potential Customers
CUST106781,2456.86,1,2456.86,2.0,0.0,5.71,89,3488.67,1,0.0,0,Potential Customers
CUST106782,0.0,0,0.0,2.0,0.0,3.49,400,0.0,1,0.0,2,At-Risk Customers
CUST106783,1049.66,1,1049.66,5.0,3.0,9.95,211,1574.64,1,0.0,1,Loyal Customers
CUST106784,2163.8,1,2163.8,2.0,0.0,1.7,339,3135.46,1,0.0,0,Potential Customers
CUST106785,0.0,0,0.0,1.0,0.0,3.31,400,0.0,1,0.0,2,At-Risk Customers
CUST106786,0.0,0,0.0,1.0,0.0,2.09,400,0.0,1,0.0,2,At-Risk Customers
CUST106787,849.47,1,849.47,3.0,0.0,1.85,326,1498.72,1,0.0,2,At-Risk Customers
CUST106788,8968.25,3,2989.4166666666665,4.0,0.0,1.9,251,11247.06,1,0.0,3,High Value Customers
CUST106789,2754.44,1,2754.44,1.0,0.0,2.55,327,3885.19,1,0.0,0,Potential Customers
CUST106790,319.08,1,319.08,3.0,0.0,4.63,259,714.93,1,0.0,2,At-Risk Customers
CUST106791,0.0,0,0.0,1.0,0.0,3.17,400,0.0,1,0.0,2,At-Risk Customers
CUST106792,1863.6,1,1863.6,2.0,0.0,4.86,49,2542.7,1,0.0,0,Potential Customers
CUST106793,2174.55,1,2174.55,2.0,0.0,4.73,328,2473.89,1,0.0,0,Potential Customers
CUST106794,5492.06,4,1373.015,4.0,0.0,0.79,286,8383.88,1,0.0,3,High Value Customers
CUST106795,974.46,3,324.82,3.0,0.0,4.52,263,2005.95,1,0.0,0,Potential Customers
CUST106796,3136.83,3,1045.61,2.0,0.0,2.4,291,5123.47,1,0.0,0,Potential Customers
CUST106797,0.0,0,0.0,0.0,0.0,1.28,400,16.22,1,0.0,2,At-Risk Customers
CUST106798,2627.56,1,2627.56,5.0,0.0,4.75,257,3699.93,1,1.0,0,Potential Customers
CUST106799,0.0,0,0.0,2.0,0.0,4.24,400,0.0,1,1.0,2,At-Risk Customers
CUST106800,4930.0,2,2465.0,4.0,0.0,4.5,268,6019.25,1,0.0,3,High Value Customers
CUST106801,0.0,0,0.0,2.0,0.0,6.59,400,4.51,1,0.0,2,At-Risk Customers
CUST106802,2297.18,1,2297.18,2.0,0.0,2.52,319,3178.71,1,0.0,0,Potential Customers
CUST106803,1691.8,2,845.9,1.0,0.0,2.02,66,2473.51,1,0.0,0,Potential Customers
CUST106804,1827.87,1,1827.87,2.0,0.0,3.94,130,2617.26,1,0.0,0,Potential Customers
CUST106805,5646.86,3,1882.2866666666666,1.0,0.0,2.93,133,8141.43,1,0.0,3,High Value Customers
CUST106806,3607.35,2,1803.675,8.0,2.0,23.312000000000044,235,5150.72,1,0.0,1,Loyal Customers
CUST106807,10119.14,3,3373.0466666666666,2.0,0.0,3.63,133,11763.28,1,0.0,3,High Value Customers
CUST106808,873.96,2,436.98,2.0,0.0,3.97,160,1748.43,1,0.0,0,Potential Customers
CUST106809,2817.89,1,2817.89,3.0,0.0,2.14,334,3715.62,1,0.0,0,Potential Customers
CUST106810,659.5,1,659.5,2.0,0.0,1.9,229,1231.7,1,0.0,0,Potential Customers
CUST106811,1777.18,1,1777.18,1.0,0.0,1.22,196,2564.11,1,0.0,0,Potential Customers
CUST106812,3031.29,3,1010.43,4.0,0.0,3.09,119,4476.42,1,0.0,0,Potential Customers
CUST106813,4726.59,2,2363.295,0.0,0.0,3.35,61,5762.2,1,0.0,3,High Value Customers
CUST106814,1454.72,1,1454.72,1.0,0.0,8.32,231,2098.06,1,0.0,0,Potential Customers
CUST106815,2422.55,3,807.5166666666668,4.0,0.0,3.23,64,4395.09,1,0.0,0,Potential Customers
CUST106816,2450.92,1,2450.92,0.0,0.0,2.89,33,3316.97,1,1.0,0,Potential Customers
CUST106817,2549.2,1,2549.2,0.0,0.0,4.52,172,3360.87,1,0.0,0,Potential Customers
CUST106818,0.0,0,0.0,3.0,0.0,3.54,400,72.84,1,0.0,2,At-Risk Customers
CUST106819,1404.46,1,1404.46,2.0,0.0,7.44,21,2229.36,1,0.0,0,Potential Customers
CUST106820,1016.61,3,338.87,3.0,0.0,10.38,276,2066.53,1,0.0,0,Potential Customers
CUST106821,7676.94,3,2558.98,4.0,0.0,3.69,269,10244.35,1,0.0,3,High Value Customers
CUST106822,0.0,0,0.0,2.0,0.0,1.92,400,49.71,1,0.0,2,At-Risk Customers
CUST106823,0.0,0,0.0,4.0,0.0,3.41,400,120.6,1,0.0,2,At-Risk Customers
CUST106824,0.0,0,0.0,1.0,0.0,4.38,400,112.03,1,0.0,2,At-Risk Customers
CUST106825,1412.12,1,1412.12,3.0,1.0,1.47,323,1961.76,1,1.0,0,Potential Customers
CUST106826,0.0,0,0.0,2.0,0.0,3.08,400,0.0,1,0.0,2,At-Risk Customers
CUST106827,328.44,1,328.44,2.0,0.0,1.32,195,650.48,1,0.0,0,Potential Customers
CUST106828,0.0,0,0.0,2.0,0.0,5.06,400,27.33,1,0.0,2,At-Risk Customers
CUST106829,0.0,0,0.0,3.0,0.0,1.74,400,0.0,1,0.0,2,At-Risk Customers
CUST106830,0.0,0,0.0,6.0,1.0,3.01,400,0.0,1,0.0,2,At-Risk Customers
CUST106831,6295.68,3,2098.56,2.0,0.0,3.39,147,8830.73,1,0.0,3,High Value Customers
CUST106832,360.85,1,360.85,2.0,0.0,1.53,316,823.36,1,0.0,2,At-Risk Customers
CUST106833,8363.92,4,2090.98,1.0,0.0,3.9,17,11788.51,1,0.0,3,High Value Customers
CUST106834,4318.58,2,2159.29,1.0,0.0,1.78,336,6386.1,1,0.0,3,High Value Customers
CUST106835,1779.95,1,1779.95,2.0,0.0,10.72,338,2302.4,1,0.0,0,Potential Customers
CUST106836,4131.37,2,2065.685,2.0,0.0,9.64,338,5797.19,1,0.0,0,Potential Customers
CUST106837,5209.41,2,2604.705,3.0,0.0,8.66,83,7601.91,1,0.0,3,High Value Customers
CUST106838,0.0,0,0.0,1.0,0.0,4.22,400,0.0,1,0.0,2,At-Risk Customers
CUST106839,8319.24,3,2773.08,3.0,2.0,4.83,231,12410.68,1,0.0,3,High Value Customers
CUST106840,4842.97,2,2421.485,2.0,0.0,3.36,158,5734.48,1,0.0,3,High Value Customers
CUST106841,0.0,0,0.0,2.0,0.0,5.54,400,28.75,1,0.0,2,At-Risk Customers
CUST106842,5358.74,3,1786.2466666666667,2.0,0.0,11.98,153,7856.99,1,0.0,3,High Value Customers
CUST106843,9081.54,3,3027.1800000000003,2.0,0.0,1.92,218,12577.5,1,0.0,3,High Value Customers
CUST106844,0.0,0,0.0,1.0,0.0,5.18,400,14.79,1,0.0,2,At-Risk Customers
CUST106845,3175.18,2,1587.59,3.0,0.0,1.15,341,4210.27,1,0.0,0,Potential Customers
CUST106846,1385.52,1,1385.52,1.0,0.0,2.85,292,1929.93,1,0.0,0,Potential Customers
CUST106847,0.0,0,0.0,1.0,0.0,3.65,400,0.0,1,0.0,2,At-Risk Customers
CUST106848,3572.02,3,1190.6733333333334,3.0,0.0,4.76,240,5854.83,1,0.0,0,Potential Customers
CUST106849,5637.79,2,2818.895,2.0,0.0,6.12,145,7219.08,1,0.0,3,High Value Customers
CUST106850,8377.96,5,1675.5919999999999,6.0,0.0,9.53,271,11879.59,1,0.0,3,High Value Customers
CUST106851,1834.52,1,1834.52,0.0,0.0,4.02,316,2257.2,1,0.0,0,Potential Customers
CUST106852,1412.29,1,1412.29,1.0,0.0,7.0,281,1848.9,1,1.0,0,Potential Customers
CUST106853,1262.41,1,1262.41,6.0,0.0,13.47,177,1698.77,1,0.0,0,Potential Customers
CUST106854,1981.29,2,990.645,1.0,0.0,2.93,250,2938.67,1,0.0,0,Potential Customers
CUST106855,886.21,1,886.21,1.0,0.0,2.69,360,1415.73,1,0.0,2,At-Risk Customers
CUST106856,2178.2,1,2178.2,2.0,0.0,4.41,168,2987.65,1,0.0,0,Potential Customers
CUST106857,4094.6,2,2047.3,2.0,3.0,3.65,348,5481.3,1,1.0,1,Loyal Customers
CUST106858,0.0,0,0.0,3.0,0.0,3.48,400,0.0,1,0.0,2,At-Risk Customers
CUST106859,535.36,2,267.68,5.0,0.0,11.07,52,1311.33,1,0.0,0,Potential Customers
CUST106860,2791.28,1,2791.28,8.0,1.0,21.41,41,3699.45,1,1.0,1,Loyal Customers
CUST106861,555.5,2,277.75,1.0,0.0,3.23,182,1105.79,1,0.0,0,Potential Customers
CUST106862,3232.93,2,1616.465,2.0,1.0,20.46,100,4753.52,1,1.0,0,Potential Customers
CUST106863,0.0,0,0.0,1.0,0.0,3.16,400,140.43,1,0.0,2,At-Risk Customers
CUST106864,2755.05,1,2755.05,2.0,0.0,6.89,29,3344.14,1,1.0,0,Potential Customers
CUST106865,2553.85,1,2553.85,2.0,0.0,1.95,212,2766.3,1,0.0,0,Potential Customers
CUST106866,8263.42,3,2754.4733333333334,3.0,0.0,2.18,221,10197.83,1,0.0,3,High Value Customers
CUST106867,6075.12,3,2025.04,3.0,0.0,3.23,193,8383.03,1,0.0,3,High Value Customers
CUST106868,2054.88,2,1027.44,2.0,0.0,7.26,267,2803.98,1,0.0,0,Potential Customers
CUST106869,1036.57,2,518.285,3.0,0.0,4.69,312,1544.08,1,0.0,0,Potential Customers
CUST106870,4775.59,2,2387.795,1.0,0.0,1.28,159,6481.76,1,0.0,3,High Value Customers
CUST106871,270.6,1,270.6,2.0,0.0,1.59,272,285.35,1,0.0,2,At-Risk Customers
CUST106872,1698.02,1,1698.02,1.0,0.0,1.21,140,2484.37,1,0.0,0,Potential Customers
CUST106873,0.0,0,0.0,2.0,2.0,5.06,400,110.12,1,1.0,1,Loyal Customers
CUST106874,1087.53,1,1087.53,2.0,0.0,4.49,77,1643.27,1,0.0,0,Potential Customers
CUST106875,3841.65,1,3841.65,3.0,0.0,4.43,21,4653.94,1,0.0,0,Potential Customers
CUST106876,1960.17,1,1960.17,1.0,0.0,4.4,59,2421.41,1,0.0,0,Potential Customers
CUST106877,2518.4,3,839.4666666666667,3.0,0.0,2.38,197,3451.01,1,0.0,0,Potential Customers
CUST106878,753.04,1,753.04,3.0,0.0,4.56,231,1349.16,1,1.0,0,Potential Customers
CUST106879,801.76,1,801.76,3.0,0.0,11.06,267,1309.22,1,0.0,0,Potential Customers
CUST106880,843.23,1,843.23,1.0,2.0,6.04,86,1185.51,1,1.0,1,Loyal Customers
CUST106881,2936.13,2,1468.065,3.0,0.0,1.79,84,3894.12,1,0.0,0,Potential Customers
CUST106882,2740.54,2,1370.27,3.0,2.0,3.21,117,3982.12,1,0.0,1,Loyal Customers
CUST106883,0.0,0,0.0,1.0,0.0,2.61,400,148.34,1,0.0,2,At-Risk Customers
CUST106884,4752.97,2,2376.485,3.0,2.0,7.51,113,6305.2,1,0.0,1,Loyal Customers
CUST106885,1550.5,1,1550.5,1.0,0.0,1.93,108,1998.3,1,0.0,0,Potential Customers
CUST106886,755.98,1,755.98,4.0,0.0,4.6,54,1271.91,1,0.0,0,Potential Customers
CUST106887,2014.57,1,2014.57,2.0,0.0,3.19,21,3024.32,1,0.0,0,Potential Customers
CUST106888,1047.59,1,1047.59,4.0,0.0,2.35,41,2035.66,1,0.0,0,Potential Customers
CUST106889,1929.86,1,1929.86,2.0,2.0,4.69,254,2849.66,1,0.0,1,Loyal Customers
CUST106890,4785.23,3,1595.0766666666666,2.0,0.0,3.47,21,6636.07,1,0.0,3,High Value Customers
CUST106891,2417.68,1,2417.68,3.0,0.0,6.82,97,3436.7,1,0.0,0,Potential Customers
CUST106892,6121.89,6,1020.315,3.0,0.0,2.88,205,10092.71,1,0.0,3,High Value Customers
CUST106893,6375.81,2,3187.905,1.0,3.0,1.77,5,8707.32,1,1.0,1,Loyal Customers
CUST106894,6798.04,3,2266.0133333333333,1.0,0.0,3.51,207,8196.68,1,0.0,3,High Value Customers
CUST106895,5615.78,2,2807.89,4.0,0.0,4.83,250,6846.39,1,0.0,3,High Value Customers
CUST106896,3226.19,1,3226.19,5.0,0.0,6.22,267,4645.88,1,0.0,0,Potential Customers
CUST106897,0.0,0,0.0,5.0,0.0,3.56,400,0.0,1,0.0,2,At-Risk Customers
CUST106898,1639.79,1,1639.79,5.0,0.0,7.32,184,2222.96,1,1.0,0,Potential Customers
CUST106899,0.0,0,0.0,1.0,0.0,1.59,400,275.1,1,0.0,2,At-Risk Customers
CUST106900,1401.7,1,1401.7,3.0,2.0,8.05,284,2100.83,1,0.0,1,Loyal Customers
CUST106901,1465.79,1,1465.79,3.0,0.0,6.04,320,2291.85,1,0.0,0,Potential Customers
CUST106902,1276.5,1,1276.5,3.0,0.0,2.97,91,1920.87,1,1.0,0,Potential Customers
CUST106903,2541.92,1,2541.92,2.0,3.0,8.45,64,3162.24,1,1.0,1,Loyal Customers
CUST106904,2666.23,1,2666.23,4.0,0.0,5.04,102,3976.92,1,0.0,0,Potential Customers
CUST106905,1690.06,1,1690.06,3.0,0.0,9.92,341,2201.79,1,0.0,0,Potential Customers
CUST106906,0.0,0,0.0,3.0,0.0,2.35,400,30.7,1,0.0,2,At-Risk Customers
CUST106907,0.0,0,0.0,1.0,0.0,2.51,400,0.0,1,0.0,2,At-Risk Customers
CUST106908,1065.83,1,1065.83,1.0,0.0,5.96,183,1368.93,1,0.0,0,Potential Customers
CUST106909,938.55,1,938.55,1.0,0.0,4.25,176,1394.35,1,0.0,0,Potential Customers
CUST106910,8852.2,3,2950.7333333333336,2.0,0.0,1.48,326,12034.17,1,1.0,3,High Value Customers
CUST106911,3979.94,2,1989.97,3.0,1.0,15.02,285,5343.94,1,1.0,0,Potential Customers
CUST106912,2512.45,1,2512.45,1.0,0.0,13.82,299,3004.69,1,0.0,0,Potential Customers
CUST106913,3586.26,1,3586.26,1.0,1.0,4.64,267,5092.36,1,1.0,0,Potential Customers
CUST106914,1192.39,1,1192.39,3.0,0.0,2.51,101,1880.09,1,0.0,0,Potential Customers
CUST106915,2168.18,1,2168.18,2.0,0.0,2.55,301,2587.54,1,0.0,0,Potential Customers
CUST106916,3195.65,2,1597.825,1.0,0.0,5.32,191,4074.94,1,0.0,0,Potential Customers
CUST106917,8177.08,5,1635.416,5.0,0.0,11.08,265,12013.39,1,0.0,3,High Value Customers
CUST106918,0.0,0,0.0,6.0,0.0,23.312000000000044,400,15.06,1,0.0,2,At-Risk Customers
CUST106919,3085.24,1,3085.24,3.0,0.0,3.28,266,3956.41,1,0.0,0,Potential Customers
CUST106920,1312.87,2,656.435,5.0,0.0,3.16,255,2283.25,1,0.0,0,Potential Customers
CUST106921,2717.49,1,2717.49,0.0,3.0,3.61,187,3202.97,1,1.0,1,Loyal Customers
CUST106922,999.19,3,333.06333333333333,2.0,0.0,5.4,159,2013.85,1,0.0,0,Potential Customers
CUST106923,0.0,0,0.0,0.0,0.0,2.23,400,220.53,1,0.0,2,At-Risk Customers
CUST106924,0.0,0,0.0,2.0,0.0,1.56,400,60.74,1,0.0,2,At-Risk Customers
CUST106925,274.34,1,274.34,3.0,0.0,3.45,255,736.61,1,1.0,2,At-Risk Customers
CUST106926,6068.83,3,2022.9433333333334,1.0,0.0,5.04,18,7488.15,1,0.0,3,High Value Customers
CUST106927,8390.76,3,2796.92,5.0,0.0,13.46,92,10077.24,1,0.0,3,High Value Customers
CUST106928,0.0,0,0.0,2.0,0.0,1.9,400,0.0,1,0.0,2,At-Risk Customers
CUST106929,0.0,0,0.0,3.0,0.0,8.94,400,0.0,1,0.0,2,At-Risk Customers
CUST106930,1999.41,1,1999.41,1.0,0.0,3.78,185,2726.24,1,1.0,0,Potential Customers
CUST106931,512.97,2,256.485,2.0,0.0,3.42,52,1436.74,1,0.0,0,Potential Customers
CUST106932,0.0,0,0.0,0.0,0.0,1.37,400,0.0,1,0.0,2,At-Risk Customers
CUST106933,344.01,1,344.01,2.0,0.0,5.34,187,535.86,1,0.0,0,Potential Customers
CUST106934,917.64,1,917.64,3.0,0.0,4.92,32,1319.21,1,0.0,0,Potential Customers
CUST106935,2805.02,2,1402.51,3.0,0.0,19.83,76,4003.35,1,0.0,0,Potential Customers
CUST106936,808.99,2,404.495,4.0,1.0,3.39,64,1402.46,1,0.0,0,Potential Customers
CUST106937,3106.26,2,1553.13,6.0,0.0,12.03,309,4306.29,1,0.0,0,Potential Customers
CUST106938,4140.66,3,1380.22,1.0,2.0,3.28,104,5353.33,1,0.0,1,Loyal Customers
CUST106939,4113.9,2,2056.95,1.0,0.0,3.19,326,5000.29,1,0.0,0,Potential Customers
CUST106940,0.0,0,0.0,1.0,0.0,1.25,400,0.0,1,0.0,2,At-Risk Customers
CUST106941,9986.98,3,3328.9933333333333,3.0,0.0,9.07,94,13621.88,1,1.0,3,High Value Customers
CUST106942,0.0,0,0.0,1.0,0.0,4.47,400,0.0,1,0.0,2,At-Risk Customers
CUST106943,3976.18,1,3976.18,2.0,0.0,4.04,320,4967.55,1,0.0,0,Potential Customers
CUST106944,1891.26,1,1891.26,3.0,0.0,3.31,297,2667.76,1,0.0,0,Potential Customers
CUST106945,1596.49,2,798.245,0.0,0.0,4.78,236,2521.34,1,0.0,0,Potential Customers
CUST106946,0.0,0,0.0,1.0,0.0,2.47,400,0.0,1,0.0,2,At-Risk Customers
CUST106947,765.13,1,765.13,2.0,0.0,5.56,140,1296.22,1,0.0,0,Potential Customers
CUST106948,2574.7,2,1287.35,1.0,0.0,2.08,121,3811.38,1,0.0,0,Potential Customers
CUST106949,1966.48,1,1966.48,2.0,0.0,3.69,239,2487.74,1,0.0,0,Potential Customers
CUST106950,6258.7,2,3129.35,2.0,0.0,5.74,243,8577.35,1,0.0,3,High Value Customers
CUST106951,1685.41,1,1685.41,1.0,0.0,10.86,88,2527.25,1,0.0,0,Potential Customers
CUST106952,479.26,1,479.26,1.0,0.0,4.7,344,892.27,1,0.0,2,At-Risk Customers
CUST106953,0.0,0,0.0,5.0,0.0,10.05,400,49.95,1,0.0,2,At-Risk Customers
CUST106954,6116.33,2,3058.165,3.0,0.0,4.02,227,8345.72,1,0.0,3,High Value Customers
CUST106955,0.0,0,0.0,0.0,0.0,2.11,400,0.0,1,0.0,2,At-Risk Customers
CUST106956,0.0,0,0.0,2.0,0.0,17.41,400,0.0,1,0.0,2,At-Risk Customers
CUST106957,5512.34,2,2756.17,2.0,0.0,3.74,80,6604.32,1,0.0,3,High Value Customers
CUST106958,2281.21,1,2281.21,2.0,0.0,7.87,363,3316.45,1,0.0,0,Potential Customers
CUST106959,0.0,0,0.0,1.0,0.0,2.63,400,0.0,1,0.0,2,At-Risk Customers
CUST106960,0.0,0,0.0,3.0,0.0,5.84,400,123.11,1,0.0,2,At-Risk Customers
CUST106961,936.71,2,468.355,4.0,0.0,5.16,278,1595.14,1,1.0,0,Potential Customers
CUST106962,2254.16,1,2254.16,2.0,0.0,4.05,236,3069.68,1,0.0,0,Potential Customers
CUST106963,2680.15,1,2680.15,5.0,0.0,16.78,274,3087.88,1,0.0,0,Potential Customers
CUST106964,4611.84,2,2305.92,4.0,0.0,5.47,206,6509.43,1,0.0,3,High Value Customers
CUST106965,1880.05,2,940.025,2.0,0.0,3.13,88,2698.92,1,0.0,0,Potential Customers
CUST106966,0.0,0,0.0,2.0,0.0,12.2,400,107.88,1,0.0,2,At-Risk Customers
CUST106967,0.0,0,0.0,2.0,0.0,1.14,400,0.0,1,0.0,2,At-Risk Customers
CUST106968,0.0,0,0.0,2.0,0.0,1.46,400,0.0,1,0.0,2,At-Risk Customers
CUST106969,7935.2,3,2645.0666666666666,2.0,0.0,7.51,132,9889.73,1,0.0,3,High Value Customers
CUST106970,0.0,0,0.0,1.0,0.0,4.75,400,52.83,1,0.0,2,At-Risk Customers
CUST106971,1867.43,1,1867.43,2.0,0.0,2.77,169,2760.86,1,0.0,0,Potential Customers
CUST106972,2933.49,2,1466.745,2.0,0.0,5.34,206,4132.03,1,0.0,0,Potential Customers
CUST106973,1520.54,1,1520.54,2.0,0.0,8.55,89,1971.65,1,0.0,0,Potential Customers
CUST106974,2143.55,1,2143.55,4.0,0.0,1.94,290,3039.15,1,0.0,0,Potential Customers
CUST106975,2419.28,1,2419.28,3.0,0.0,3.81,208,3066.16,1,0.0,0,Potential Customers
CUST106976,3775.48,2,1887.74,1.0,0.0,4.17,285,4512.88,1,0.0,0,Potential Customers
CUST106977,0.0,0,0.0,5.0,0.0,5.02,400,0.0,1,0.0,2,At-Risk Customers
CUST106978,1823.96,1,1823.96,1.0,0.0,6.37,33,2705.2,1,1.0,0,Potential Customers
CUST106979,3059.14,1,3059.14,4.0,0.0,1.02,134,4133.75,1,0.0,0,Potential Customers
CUST106980,1959.86,1,1959.86,1.0,0.0,5.9,210,2531.81,1,0.0,0,Potential Customers
CUST106981,9497.61,6,1582.9350000000002,2.0,0.0,1.07,286,14751.5,1,1.0,3,High Value Customers
CUST106982,338.75,1,338.75,2.0,0.0,3.95,259,696.72,1,0.0,2,At-Risk Customers
CUST106983,0.0,0,0.0,4.0,1.0,1.94,400,0.0,1,0.0,2,At-Risk Customers
CUST106984,1198.15,1,1198.15,4.0,2.0,4.65,362,1648.2,1,1.0,1,Loyal Customers
CUST106985,796.44,3,265.48,3.0,0.0,6.46,17,1660.12,1,1.0,0,Potential Customers
CUST106986,2068.59,2,1034.295,3.0,0.0,4.22,62,3296.41,1,1.0,0,Potential Customers
CUST106987,608.28,1,608.28,1.0,0.0,2.57,115,1046.83,1,0.0,0,Potential Customers
CUST106988,915.95,1,915.95,1.0,0.0,1.61,44,1245.32,1,0.0,0,Potential Customers
CUST106989,4489.47,2,2244.735,3.0,0.0,3.95,137,6132.16,1,0.0,0,Potential Customers
CUST106990,2615.66,2,1307.83,4.0,0.0,3.05,354,3560.73,1,0.0,0,Potential Customers
CUST106991,2731.07,4,682.7675,4.0,0.0,5.13,60,4370.57,1,1.0,0,Potential Customers
CUST106992,0.0,0,0.0,3.0,0.0,3.0,400,32.96,1,0.0,2,At-Risk Customers
CUST106993,7691.93,2,3845.965,4.0,0.0,10.82,353,8929.57,1,0.0,3,High Value Customers
CUST106994,0.0,0,0.0,1.0,0.0,4.19,400,0.63,1,0.0,2,At-Risk Customers
CUST106995,0.0,0,0.0,2.0,0.0,7.72,400,168.73,1,0.0,2,At-Risk Customers
CUST106996,798.4,1,798.4,1.0,0.0,2.86,213,1062.88,1,0.0,0,Potential Customers
CUST106997,0.0,0,0.0,2.0,0.0,6.78,400,29.08,1,0.0,2,At-Risk Customers
CUST106998,0.0,0,0.0,4.0,0.0,6.28,400,12.86,1,0.0,2,At-Risk Customers
CUST106999,3830.35,2,1915.175,4.0,0.0,2.52,193,5595.88,1,0.0,0,Potential Customers
CUST107000,0.0,0,0.0,1.0,0.0,1.42,400,147.19,1,0.0,2,At-Risk Customers
CUST107001,4101.52,2,2050.76,7.0,0.0,9.85,184,5833.93,1,0.0,0,Potential Customers
CUST107002,1007.78,1,1007.78,3.0,2.0,3.02,17,1454.74,1,1.0,1,Loyal Customers
CUST107003,8111.82,3,2703.94,2.0,0.0,2.58,139,10226.21,1,1.0,3,High Value Customers
CUST107004,340.82,1,340.82,2.0,0.0,3.29,271,747.27,1,0.0,2,At-Risk Customers
CUST107005,0.0,0,0.0,2.0,0.0,2.09,400,0.0,1,0.0,2,At-Risk Customers
CUST107006,2993.6,1,2993.6,2.0,0.0,6.3,209,3993.1,1,0.0,0,Potential Customers
CUST107007,306.05,1,306.05,1.0,0.0,4.03,46,562.74,1,0.0,0,Potential Customers
CUST107008,0.0,0,0.0,4.0,0.0,4.21,400,321.71,1,0.0,2,At-Risk Customers
CUST107009,1903.87,1,1903.87,3.0,0.0,9.0,80,2501.92,1,0.0,0,Potential Customers
CUST107010,690.26,1,690.26,2.0,0.0,4.35,189,1415.17,1,0.0,0,Potential Customers
CUST107011,10688.34,4,2672.085,4.0,0.0,12.22,178,13492.45,1,0.0,3,High Value Customers
CUST107012,0.0,0,0.0,4.0,2.0,4.0,400,84.71,1,0.0,1,Loyal Customers
CUST107013,601.17,1,601.17,1.0,0.0,1.41,164,1044.44,1,0.0,0,Potential Customers
CUST107014,572.18,2,286.09,1.0,0.0,2.18,233,1364.11,1,0.0,0,Potential Customers
CUST107015,0.0,0,0.0,2.0,0.0,2.44,400,49.53,1,0.0,2,At-Risk Customers
CUST107016,2834.4,2,1417.2,5.0,3.0,4.39,218,3786.25,1,1.0,1,Loyal Customers
CUST107017,2547.55,2,1273.775,1.0,0.0,11.77,114,3672.2,1,1.0,0,Potential Customers
CUST107018,764.01,1,764.01,4.0,0.0,4.63,312,1200.88,1,0.0,2,At-Risk Customers
CUST107019,1917.27,1,1917.27,1.0,0.0,3.46,52,2219.22,1,0.0,0,Potential Customers
CUST107020,0.0,0,0.0,5.0,2.0,3.28,400,0.0,1,0.0,1,Loyal Customers
CUST107021,2439.43,1,2439.43,1.0,0.0,5.94,248,3286.68,1,0.0,0,Potential Customers
CUST107022,800.6,1,800.6,1.0,0.0,5.42,245,800.9,1,0.0,0,Potential Customers
CUST107023,1246.38,1,1246.38,3.0,0.0,7.09,227,1995.09,1,1.0,0,Potential Customers
CUST107024,4817.35,3,1605.7833333333335,3.0,0.0,2.48,143,6365.83,1,0.0,3,High Value Customers
CUST107025,11589.14840000001,4,2897.2871000000023,2.0,0.0,19.6,19,16817.88,1,0.0,3,High Value Customers
CUST107026,2116.56,1,2116.56,3.0,0.0,3.19,63,2553.55,1,0.0,0,Potential Customers
CUST107027,1628.06,1,1628.06,2.0,0.0,2.6,42,2361.46,1,0.0,0,Potential Customers
CUST107028,4453.47,2,2226.735,2.0,0.0,9.36,233,5257.98,1,0.0,0,Potential Customers
