customer_id,session_id,timestamp,age,gender,city,device_type,traffic_source,session_duration,pages_viewed,product_views,category_views,add_to_cart,cart_value,checkout_started,previous_purchases,previous_order_value,discount_used,coupon_used,wishlist_items,product_category,product_price,days_since_last_purchase,total_spent,customer_lifetime_value,purchase,purchase_value
CUST100244,SESS200244,2026-05-25 03:10:41,25.0,Female,Pune,Desktop,Direct,8.26,8,5,2,0,0.0,0,0,0.0,1,1,1,Pendants,2166.74,9999,0.0,77.12,0,0.0
CUST109411,SESS209411,2026-03-26 13:28:17,38.0,Male,Jaipur,Mobile,Organic Search,4.46,2,1,1,0,0.0,0,0,0.0,0,0,1,Couple Sets,2675.93,9999,0.0,1.6,0,0.0
CUST100015,SESS200015,2026-06-22 20:29:58,37.0,Male,Pune,Mobile,Paid Ads,5.63,4,2,1,0,0.0,0,2,3541.13,1,1,1,Necklaces,4933.34,248,6841.28,9626.3,0,0.0
CUST100143,SESS200143,2026-04-15 01:12:29,29.0,Female,Pune,Desktop,Referral,3.3,6,4,2,0,0.0,0,2,2086.94,1,1,2,Bracelets,1261.76,42,4157.62,4734.31,0,0.0
CUST105983,SESS205983,2026-06-28 04:19:57,20.0,Female,Mumbai,Mobile,Social Media,4.13,5,2,1,0,0.0,0,1,2239.0,0,0,1,Necklaces,1639.91,183,2323.8,2840.12,0,0.0
CUST102363,SESS202363,2026-02-22 10:28:26,31.0,Male,Chennai,Desktop,Organic Search,1.36,1,0,1,0,0.0,0,2,854.83,0,0,1,Necklaces,3011.05,286,1943.59,2700.71,0,0.0
CUST108878,SESS208878,2026-04-04 22:44:46,37.0,Female,Hyderabad,Desktop,Organic Search,8.96,7,4,2,0,0.0,0,2,1780.95,1,1,2,Necklaces,2571.83,338,3147.68,4663.87,0,0.0
CUST100129,SESS200129,2026-05-26 07:58:40,29.0,Male,Bengaluru,Desktop,Social Media,4.0,5,1,1,0,0.0,0,5,1507.34,1,1,0,Earrings,3665.3,189,7581.6,11975.14,1,3774.67
CUST101161,SESS201161,2026-05-01 19:41:51,25.0,Male,Pune,Mobile,Organic Search,2.87,1,0,1,1,2252.43,1,2,1473.87,0,0,1,Anklets,2061.91,191,2642.35,3683.56,0,0.0
CUST108416,SESS208416,2026-05-08 23:46:46,16.0,Male,Mumbai,Tablet,Organic Search,5.52,8,3,2,0,0.0,0,0,0.0,0,0,3,Pendants,299.0,9999,0.0,51.18,0,0.0
CUST111843,SESS211843,2026-02-02 16:46:17,26.0,Male,Bengaluru,Desktop,Paid Ads,3.41,3,1,1,0,0.0,0,1,1938.7,1,1,1,Bracelets,3512.81,22,2185.32,2771.56,0,0.0
CUST107623,SESS207623,2026-02-25 09:09:26,25.0,Female,Lucknow,Mobile,Direct,4.87,3,1,1,0,0.0,0,0,0.0,0,0,1,Rings,1902.82,9999,0.0,133.0,0,0.0
CUST109702,SESS209702,2026-04-08 05:48:24,24.0,Male,Ahmedabad,Mobile,Paid Ads,6.25,5,3,1,0,0.0,0,1,2971.62,1,0,1,Pendants,3092.51,146,3111.14,4044.91,0,0.0
CUST111025,SESS211025,2026-04-26 14:01:31,31.0,Female,Ahmedabad,Mobile,Paid Ads,2.12,1,0,1,0,0.0,0,0,0.0,1,1,2,Anklets,592.75,9999,0.0,61.66,0,0.0
CUST108501,SESS208501,2026-04-03 18:57:54,33.0,Male,Bengaluru,Desktop,Referral,3.29,5,2,1,0,0.0,0,1,3047.11,0,0,1,Rings,3342.08,287,2705.13,3058.55,0,0.0
CUST105458,SESS205458,2026-05-05 22:49:43,31.0,Female,Chennai,Desktop,Organic Search,3.07,5,1,1,2,6395.53,0,4,3016.04,0,0,0,Earrings,3122.03,11,12985.65,18456.5,1,6183.46
CUST106987,SESS206987,2026-05-21 14:10:09,23.0,Female,Lucknow,Desktop,Paid Ads,2.57,2,1,1,0,0.0,0,1,658.43,1,0,3,Couple Sets,2554.79,115,608.28,1046.83,0,0.0
CUST105308,SESS205308,2026-02-13 05:11:00,32.0,Female,Jaipur,Mobile,Referral,7.07,6,3,2,0,0.0,0,1,300.0,1,1,0,Bracelets,2263.16,355,297.75,694.68,0,0.0
CUST101876,SESS201876,2026-03-14 15:30:19,28.0,Male,Jaipur,Tablet,Email,34.34651533780296,3,1,1,0,0.0,0,1,851.79,1,1,1,Necklaces,2605.53,346,759.78,1129.7,1,2688.91
CUST102488,SESS202488,2026-05-06 00:43:11,18.0,Male,Pune,Desktop,Paid Ads,8.51,5,2,1,0,0.0,0,2,2878.27,0,0,1,Necklaces,2324.39,50,6578.64,7244.26,0,0.0
CUST111258,SESS211258,2026-05-27 08:53:52,18.0,Male,Ahmedabad,Mobile,Direct,8.24,6,4,2,0,0.0,0,2,2409.03,1,1,3,Rings,3557.83,126,4149.3,5364.61,0,0.0
CUST104479,SESS204479,2026-05-08 08:56:56,24.0,Male,Kolkata,Desktop,Social Media,3.84,2,0,1,0,0.0,0,4,2275.01,0,0,2,Anklets,2240.68,167,8178.01,10728.12,0,0.0
CUST101182,SESS201182,2026-06-05 17:52:00,24.0,Male,Bengaluru,Desktop,Organic Search,8.77,5,3,2,0,0.0,0,0,0.0,0,0,0,Bracelets,1174.93,9999,0.0,96.84,1,1223.58
CUST102525,SESS202525,2026-03-31 13:07:13,26.0,Female,Ahmedabad,Mobile,Organic Search,1.43,3,1,1,0,0.0,0,2,1898.22,1,1,2,Pendants,2145.7,362,3923.44,4843.57,0,0.0
CUST111340,SESS211340,2026-07-25 11:26:07,27.0,Other,Ahmedabad,Mobile,Email,5.3,4,2,1,0,0.0,0,1,472.47,0,0,3,Necklaces,2188.49,35,409.01,922.86,1,2215.12
CUST101170,SESS201170,2026-05-25 17:49:44,41.0,Female,Delhi,Tablet,Paid Ads,12.15,5,3,2,0,0.0,0,0,0.0,0,0,1,Couple Sets,4780.44,9999,0.0,0.0,0,0.0
CUST110508,SESS210508,2026-04-22 16:23:09,30.0,Female,Chennai,Desktop,Organic Search,5.92,6,2,1,0,0.0,0,2,3479.58,0,0,1,Bracelets,3205.23,311,7727.63,8865.05,0,0.0
CUST102182,SESS202182,2026-05-21 17:06:37,36.0,Other,Ahmedabad,Mobile,Paid Ads,7.29,5,3,2,0,0.0,0,2,2068.48,0,0,2,Couple Sets,2629.78,134,3827.49,4937.01,0,0.0
CUST111543,SESS211543,2026-07-08 12:09:49,33.0,Female,Lucknow,Desktop,Paid Ads,5.21,5,2,1,0,0.0,0,1,2378.13,0,0,2,Anklets,4305.31,140,2093.04,2755.26,0,0.0
CUST107940,SESS207940,2026-05-25 20:50:55,26.0,Male,Mumbai,Mobile,Email,1.89,4,2,2,0,0.0,0,2,2153.23,0,0,1,Necklaces,2620.85,89,4943.72,7006.48,0,0.0
CUST108882,SESS208882,2026-03-22 13:03:02,24.0,Female,Ahmedabad,Desktop,Social Media,1.83,7,4,2,0,0.0,0,1,757.14,1,1,0,Pendants,2771.54,262,671.19,1019.81,0,0.0
CUST111431,SESS211431,2026-03-08 20:52:26,24.0,Female,Kolkata,Mobile,Email,4.79,4,2,1,3,6734.46,1,2,2236.02,0,0,2,Necklaces,2315.84,208,5015.3,7106.65,1,6712.27
CUST103371,SESS203371,2026-03-15 20:01:32,34.0,Male,Lucknow,Mobile,Organic Search,13.03,5,1,1,0,0.0,0,0,0.0,0,0,0,Earrings,2526.77,9999,0.0,134.82,0,0.0
CUST109803,SESS209803,2026-03-24 07:29:52,26.0,Female,Jaipur,Desktop,Organic Search,2.25,7,2,2,0,0.0,0,2,1084.97,0,0,1,Rings,2477.76,244,2028.89,2850.6,0,0.0
CUST101859,SESS201859,2026-06-13 23:23:39,24.0,Female,Lucknow,Mobile,Organic Search,4.34,6,3,2,1,1079.68,1,1,2038.22,0,0,1,Anklets,1024.84,293,1848.48,2327.54,0,0.0
CUST107153,SESS207153,2026-06-28 03:28:37,25.0,Female,Kolkata,Mobile,Organic Search,2.35,5,2,1,0,0.0,0,3,2836.19,1,1,1,Pendants,4130.76,164,7873.77,9702.5,0,0.0
CUST110162,SESS210162,2026-04-16 23:44:32,20.0,Male,Lucknow,Mobile,Email,2.99,1,0,1,0,0.0,0,0,0.0,1,0,0,Pendants,2041.89,9999,0.0,161.8,0,0.0
CUST107810,SESS207810,2026-05-03 00:04:54,28.0,Male,Kolkata,Mobile,Social Media,10.67,7,4,2,0,0.0,0,1,1026.21,1,1,4,Couple Sets,4671.13,290,1136.27,1505.88,0,0.0
CUST101878,SESS201878,2026-06-11 20:59:10,31.0,Female,Chennai,Mobile,Email,5.4,4,3,2,0,0.0,0,1,1598.5,0,0,1,Anklets,821.87,312,1573.87,2510.35,0,0.0
CUST111805,SESS211805,2026-02-25 10:58:12,27.0,Female,Delhi,Mobile,Email,7.3,10,5,2,0,0.0,0,2,1267.32,1,1,1,Anklets,1617.51,140,2715.42,4412.39,1,1579.8
CUST103588,SESS203588,2026-05-29 20:39:08,19.0,Female,Mumbai,Desktop,Referral,7.04,7,5,2,3,919.91,1,2,2322.24,1,1,1,Earrings,299.0,64,5194.38,6422.15,0,0.0
CUST110735,SESS210735,2026-06-22 19:13:02,27.0,Female,Bengaluru,Mobile,Paid Ads,3.17,5,2,1,0,0.0,0,1,2398.88,0,0,2,Rings,2687.27,129,2665.33,3039.96,0,0.0
CUST103121,SESS203121,2026-07-30 21:56:12,27.0,Male,Mumbai,Mobile,Social Media,2.62,4,1,1,0,0.0,0,1,3368.17,0,0,2,Pendants,1975.65,111,3311.31,4249.0,0,0.0
CUST100387,SESS200387,2026-06-30 11:39:47,19.0,Female,Jaipur,Tablet,Social Media,5.79,3,1,1,0,0.0,0,3,1787.44,0,0,1,Earrings,2119.75,20,4720.6,6002.88,0,0.0
CUST101311,SESS201311,2026-04-04 09:02:45,33.0,Female,Bengaluru,Mobile,Paid Ads,26.27,13,7,2,0,0.0,0,1,1942.42,1,0,1,Couple Sets,2294.63,329,2191.44,2926.72,0,0.0
CUST101032,SESS201032,2026-06-12 15:17:00,32.0,Female,Ahmedabad,Mobile,Social Media,1.08,8,6,2,0,0.0,0,2,1658.92,0,0,0,Earrings,2967.54,69,3217.08,5027.46,1,2887.01
CUST109682,SESS209682,2026-04-20 10:04:43,20.0,Male,Bengaluru,Mobile,Organic Search,8.37,6,2,2,0,0.0,0,2,735.81,0,0,1,Pendants,1986.19,3,1610.61,2581.57,0,0.0
CUST106584,SESS206584,2026-06-12 19:14:53,25.0,Female,Jaipur,Mobile,Referral,1.34,6,2,1,0,0.0,0,0,0.0,0,0,2,Necklaces,5466.51,9999,0.0,0.0,0,0.0
CUST107981,SESS207981,2026-07-27 07:00:06,26.0,Male,Kolkata,Mobile,Organic Search,2.96,1,0,1,0,0.0,0,0,0.0,0,0,1,Nose Pins,4801.79,9999,0.0,0.0,0,0.0
CUST106382,SESS206382,2026-05-21 02:48:34,27.0,Male,Lucknow,Mobile,Organic Search,2.4,7,5,2,2,10293.61,1,0,0.0,0,0,1,Necklaces,4867.37,9999,0.0,180.3,1,10439.94
CUST107779,SESS207779,2026-03-18 21:57:47,23.0,Male,Hyderabad,Mobile,Referral,2.97,2,1,1,0,0.0,0,2,300.0,0,0,2,Nose Pins,1002.87,60,625.41,1150.52,0,0.0
CUST111621,SESS211621,2026-05-04 23:08:32,22.0,Female,Mumbai,Mobile,Direct,10.92,6,4,3,0,0.0,0,1,3282.07,0,0,1,Anklets,2279.63,247,2822.41,3470.02,0,0.0
CUST104936,SESS204936,2026-07-23 16:30:22,19.0,Female,Lucknow,Mobile,Paid Ads,5.98,11,4,3,0,0.0,0,2,1340.07,1,0,0,Earrings,3695.4,20,2495.92,3651.66,0,0.0
CUST100931,SESS200931,2026-06-06 20:31:38,27.0,Female,Delhi,Desktop,Direct,7.17,7,4,2,0,0.0,0,0,0.0,1,1,1,Rings,1110.33,9999,0.0,0.0,0,0.0
CUST109980,SESS209980,2026-04-23 13:07:45,20.0,Other,Lucknow,Mobile,Organic Search,1.72,4,1,1,0,0.0,0,2,1619.9,0,0,0,Anklets,2933.28,154,3363.27,5302.64,0,0.0
CUST104019,SESS204019,2026-06-04 14:06:34,22.0,Female,Pune,Mobile,Social Media,8.08,4,2,1,0,0.0,0,1,2937.48,1,1,2,Couple Sets,2760.63,238,3010.92,4311.06,0,0.0
CUST100691,SESS200691,2026-06-24 15:18:36,36.0,Male,Mumbai,Desktop,Referral,6.41,7,3,2,0,0.0,0,1,1490.9,0,0,0,Necklaces,727.78,140,1499.53,1936.92,0,0.0
CUST107808,SESS207808,2026-02-19 14:54:44,42.0,Female,Kolkata,Mobile,Paid Ads,6.14,6,4,2,0,0.0,0,1,358.07,0,0,0,Pendants,580.95,293,307.71,586.66,0,0.0
CUST105987,SESS205987,2026-05-10 08:46:13,32.0,Male,Pune,Desktop,Referral,2.06,4,2,2,0,0.0,0,1,3313.29,0,0,0,Anklets,1534.28,253,3109.54,4304.9,0,0.0
CUST106364,SESS206364,2026-06-27 14:42:59,32.0,Male,Jaipur,Mobile,Social Media,6.06,3,1,1,0,0.0,0,0,0.0,0,0,2,Pendants,4041.81,9999,0.0,0.0,0,0.0
CUST101909,SESS201909,2026-07-20 17:12:22,27.0,Female,Bengaluru,Tablet,Email,9.86,5,2,1,0,0.0,0,1,477.37,0,0,0,Rings,1092.68,75,540.0,1124.71,0,0.0
CUST100829,SESS200829,2026-02-06 12:49:22,25.0,Male,Pune,Mobile,Paid Ads,1.78,7,3,1,0,0.0,0,2,1720.58,0,0,3,Anklets,1492.91,84,3893.14,5358.21,0,0.0
CUST103498,SESS203498,2026-02-23 13:39:51,25.0,Male,Bengaluru,Mobile,Email,2.85,6,2,1,0,0.0,0,3,1146.8,1,1,2,Earrings,3204.19,270,3895.29,5074.37,0,0.0
CUST102081,SESS202081,2026-02-17 15:50:39,16.0,Female,Mumbai,Mobile,Direct,9.24,6,2,2,0,0.0,0,2,2365.69,0,0,1,Nose Pins,1395.73,326,5144.5,7403.1,0,0.0
CUST110770,SESS210770,2026-02-10 18:48:02,29.0,Female,Jaipur,Mobile,Social Media,34.21234926226467,2,1,1,0,0.0,0,1,1411.11,0,0,1,Couple Sets,886.88,213,1327.25,2233.73,0,0.0
CUST111417,SESS211417,2026-02-11 11:06:09,27.0,Male,Chennai,Mobile,Referral,2.59,3,1,1,0,0.0,0,1,1481.07,1,1,0,Bracelets,2080.02,114,1603.68,2469.03,0,0.0
CUST100044,SESS200044,2026-02-13 17:35:00,21.0,Male,Chennai,Mobile,Organic Search,4.71,8,2,1,0,0.0,0,0,0.0,1,1,1,Pendants,1719.42,9999,0.0,0.0,0,0.0
CUST103939,SESS203939,2026-05-03 01:01:40,30.0,Male,Jaipur,Mobile,Direct,6.39,4,2,1,0,0.0,0,1,2005.43,1,1,3,Pendants,2665.67,124,2223.09,2752.73,0,0.0
CUST108094,SESS208094,2026-04-03 07:53:02,38.0,Female,Ahmedabad,Mobile,Organic Search,7.31,5,3,2,0,0.0,0,2,300.0,0,0,4,Nose Pins,2683.28,12,514.26,1001.19,0,0.0
CUST106769,SESS206769,2026-03-09 11:28:47,34.0,Female,Delhi,Tablet,Organic Search,4.2,3,2,1,0,0.0,0,1,2023.22,0,0,3,Bracelets,1446.8,316,2263.62,2922.66,1,1439.23
CUST104319,SESS204319,2026-02-08 08:16:28,24.0,Female,Mumbai,Desktop,Paid Ads,2.2,5,2,1,1,3278.14,0,1,1850.2,0,0,1,Anklets,3005.1,170,1591.23,2181.58,0,0.0
CUST102965,SESS202965,2026-05-18 13:12:10,29.0,Female,Lucknow,Mobile,Paid Ads,4.46,5,2,1,0,0.0,0,7,1771.07,0,0,1,Nose Pins,3313.25,257,12508.25,16989.99,0,0.0
CUST103969,SESS203969,2026-05-23 18:26:22,16.0,Female,,Mobile,Social Media,3.54,6,3,1,0,0.0,0,0,0.0,1,0,0,Earrings,1972.42,9999,0.0,46.73,0,0.0
CUST101187,SESS201187,2026-05-19 19:16:49,32.0,Female,Hyderabad,Mobile,Social Media,3.55,5,2,1,0,0.0,0,3,1429.11,1,1,3,Necklaces,2235.22,330,4678.14,6212.99,0,0.0
CUST110824,SESS210824,2026-06-04 01:19:51,25.0,Female,Lucknow,Mobile,Organic Search,11.3,6,2,1,0,0.0,0,1,633.11,0,0,1,Necklaces,937.71,137,720.48,1176.2,0,0.0
CUST107820,SESS207820,2026-03-01 08:49:56,19.0,Female,Pune,Mobile,Social Media,1.55,3,1,1,0,0.0,0,1,2961.06,0,0,1,Necklaces,3326.52,292,3099.92,3507.69,0,0.0
CUST106810,SESS206810,2026-06-27 07:16:29,29.0,Male,Hyderabad,Desktop,Social Media,1.9,5,2,1,0,0.0,0,1,695.62,0,0,1,Bracelets,4637.01,229,659.5,1231.7,0,0.0
CUST109272,SESS209272,2026-07-04 16:07:41,17.0,Female,Chennai,Mobile,Organic Search,4.94,3,2,1,0,0.0,0,1,2268.31,0,0,1,Pendants,3872.56,33,2388.82,3362.21,0,0.0
CUST100284,SESS200284,2026-04-21 18:45:44,18.0,Female,Kolkata,Mobile,Referral,1.18,4,1,1,0,0.0,0,0,0.0,0,0,2,Nose Pins,2153.07,9999,0.0,34.42,0,0.0
CUST110727,SESS210727,2026-07-13 07:20:49,28.0,Male,Ahmedabad,Mobile,Organic Search,11.15,4,1,1,0,0.0,0,1,595.76,0,0,2,Pendants,2777.13,245,605.61,1154.52,0,0.0
CUST106308,SESS206308,2026-04-13 17:31:20,22.0,Male,Jaipur,Desktop,Organic Search,4.67,8,6,3,0,0.0,0,1,300.0,0,0,3,Bracelets,2272.64,257,274.18,750.37,1,2275.08
CUST104159,SESS204159,2026-02-06 23:44:15,40.0,Male,,Mobile,Organic Search,7.44,5,1,1,0,0.0,0,3,300.0,1,0,1,Earrings,2530.85,227,773.1,1525.45,0,0.0
CUST103092,SESS203092,2026-06-10 11:19:23,23.0,Male,Ahmedabad,Mobile,Organic Search,3.94,5,3,2,0,0.0,0,1,1462.97,1,0,0,Pendants,2259.81,162,1601.66,2202.6,0,0.0
CUST109469,SESS209469,2026-07-14 06:11:35,43.0,Male,Chennai,Mobile,Organic Search,0.85,3,2,1,0,0.0,0,1,2530.54,0,0,0,Nose Pins,3567.97,246,2381.69,3524.59,0,0.0
CUST104556,SESS204556,2026-03-01 18:31:36,16.0,Female,Pune,Mobile,Email,6.85,6,3,2,0,0.0,0,0,0.0,1,1,3,Pendants,1037.17,9999,0.0,0.0,0,0.0
CUST105555,SESS205555,2026-05-04 19:09:14,20.0,Male,Mumbai,Mobile,Organic Search,9.21,6,3,2,0,0.0,0,1,1635.29,1,0,0,Necklaces,2752.65,300,1486.35,2371.13,0,0.0
CUST106743,SESS206743,2026-02-07 02:01:13,18.0,Female,Jaipur,Mobile,Email,1.59,6,1,1,1,2483.34,0,2,961.68,0,0,2,Couple Sets,2410.89,209,1994.18,3104.56,0,0.0
CUST104323,SESS204323,2026-03-20 13:16:18,23.0,Female,Pune,Mobile,Social Media,2.36,9,5,3,0,0.0,0,2,3238.29,0,0,0,Necklaces,5711.84,208,7006.19,8761.38,0,0.0
CUST108098,SESS208098,2026-02-15 00:51:14,16.0,Female,Chennai,Desktop,Paid Ads,14.1,7,2,1,0,0.0,0,1,1531.79,0,0,0,Necklaces,560.3,122,1741.0,2041.79,0,0.0
CUST107845,SESS207845,2026-04-04 14:16:31,18.0,Male,Chennai,Desktop,Social Media,8.72,9,4,1,1,1907.9,0,0,0.0,0,0,0,Pendants,1749.47,9999,0.0,44.95,0,0.0
CUST103364,SESS203364,2026-03-02 13:31:02,24.0,Male,Hyderabad,Mobile,Direct,2.91,5,2,1,0,0.0,0,0,0.0,1,1,2,Necklaces,2840.83,9999,0.0,189.3,0,0.0
CUST101404,SESS201404,2026-03-04 11:31:28,25.0,Female,Ahmedabad,Mobile,Paid Ads,9.52,9,3,2,0,0.0,0,0,0.0,0,0,1,Necklaces,380.09,9999,0.0,42.47,0,0.0
CUST103195,SESS203195,2026-03-04 16:53:20,30.0,Female,Ahmedabad,Desktop,Direct,7.76,5,3,1,0,0.0,0,0,0.0,0,0,1,Rings,1817.52,9999,0.0,0.0,0,0.0
CUST108300,SESS208300,2026-07-28 00:21:42,26.0,Female,,Desktop,Organic Search,3.53,3,2,1,0,0.0,0,2,2899.56,1,0,3,Earrings,3770.0,280,6362.5,8680.96,0,0.0
CUST109709,SESS209709,2026-02-16 21:30:12,16.0,Female,Lucknow,Mobile,Organic Search,6.19,4,2,1,0,0.0,0,4,1626.81,1,0,2,Couple Sets,1650.08,53,6990.83,9797.28,0,0.0
CUST100969,SESS200969,2026-02-07 23:22:34,34.0,Male,Kolkata,Mobile,Paid Ads,6.78,6,4,2,0,0.0,0,3,3210.08,1,1,1,Earrings,1839.14,262,11071.31,14529.96,1,1853.15
CUST111573,SESS211573,2026-07-09 15:09:52,27.0,Female,Delhi,Desktop,Social Media,1.77,1,0,1,0,0.0,0,2,2269.64,1,1,2,Nose Pins,2135.28,300,4047.26,5369.1,0,0.0
CUST106543,SESS206543,2026-05-19 18:09:52,32.0,Female,Kolkata,Mobile,Paid Ads,6.26,7,3,2,0,0.0,0,2,3645.9,1,0,1,Bracelets,299.0,228,6382.57,7582.86,0,0.0
CUST103734,SESS203734,2026-03-31 21:47:28,27.0,Male,Hyderabad,Desktop,Referral,10.23,9,3,2,0,0.0,0,2,1507.41,0,0,1,Bracelets,1078.49,53,2934.88,4000.36,1,1116.22
CUST100925,SESS200925,2026-07-21 17:09:46,23.0,Female,Kolkata,Desktop,Direct,6.9,7,2,2,3,10196.6,1,1,657.0,1,1,1,Earrings,3335.07,73,659.35,1249.18,1,10093.06
CUST111486,SESS211486,2026-03-28 09:39:09,33.0,Female,Hyderabad,Mobile,Organic Search,3.95,7,5,2,0,0.0,0,2,2503.5,0,0,0,Earrings,1364.93,183,5742.04,8347.33,0,0.0
CUST109234,SESS209234,2026-04-27 04:20:26,43.0,Female,Bengaluru,Desktop,Paid Ads,8.37,6,3,1,0,0.0,0,0,0.0,1,1,1,Rings,4847.82,9999,0.0,0.0,0,0.0
CUST104725,SESS204725,2026-04-27 11:37:50,22.0,Male,Jaipur,Mobile,Social Media,2.95,8,4,3,0,0.0,0,0,0.0,0,0,4,Earrings,3173.14,9999,0.0,186.67,0,0.0
CUST102843,SESS202843,2026-04-28 04:44:50,16.0,Female,Bengaluru,Mobile,Email,3.21,3,2,1,0,0.0,0,0,0.0,0,0,2,Anklets,299.0,9999,0.0,20.06,0,0.0
CUST102851,SESS202851,2026-04-12 04:28:53,37.0,Male,Hyderabad,Mobile,Social Media,5.05,5,3,2,0,0.0,0,1,709.38,0,0,2,Earrings,1476.21,286,736.03,1391.75,0,0.0
CUST109970,SESS209970,2026-03-08 21:29:30,24.0,Female,Kolkata,Desktop,Social Media,3.59,2,1,1,0,0.0,0,1,300.0,0,0,1,Nose Pins,1602.57,263,330.67,412.53,0,0.0
CUST107631,SESS207631,2026-04-12 04:11:15,25.0,Male,Ahmedabad,Tablet,Organic Search,7.78,6,2,1,0,0.0,0,0,0.0,0,0,1,Bracelets,299.0,9999,0.0,0.0,0,0.0
CUST105956,SESS205956,2026-03-12 17:18:32,29.0,Other,Jaipur,Desktop,Organic Search,2.24,9,2,1,0,0.0,0,1,1703.28,0,0,1,Nose Pins,2417.56,341,1810.38,2557.22,0,0.0
CUST100519,SESS200519,2026-05-18 05:53:16,28.0,Female,Hyderabad,Mobile,Social Media,1.48,5,3,2,0,0.0,0,1,2008.97,0,0,2,Nose Pins,1292.68,118,1801.96,2586.8,0,0.0
CUST110718,SESS210718,2026-03-24 18:52:14,23.0,Female,Pune,Desktop,Organic Search,9.28,8,5,3,0,0.0,0,2,2477.1,0,0,0,Bracelets,1783.27,345,5344.44,7457.45,0,0.0
CUST109664,SESS209664,2026-02-08 03:19:46,19.0,Other,Mumbai,Mobile,Paid Ads,,4,2,1,0,0.0,0,2,1841.93,0,0,2,Anklets,299.0,208,3274.05,3994.29,0,0.0
CUST104471,SESS204471,2026-07-08 02:38:43,23.0,Female,Delhi,Mobile,Paid Ads,3.55,6,3,2,0,0.0,0,2,1821.25,0,0,4,Necklaces,4013.12,19,3177.98,4182.27,0,0.0
CUST107582,SESS207582,2026-06-04 20:00:04,31.0,Female,Chennai,Mobile,Paid Ads,1.72,3,2,2,0,0.0,0,1,1655.34,0,0,1,Couple Sets,1880.24,11,1445.3,2072.39,0,0.0
CUST104348,SESS204348,2026-06-19 04:39:00,26.0,Male,Jaipur,Desktop,Social Media,4.31,7,2,1,0,0.0,0,0,0.0,0,0,0,Couple Sets,846.19,9999,0.0,47.43,1,835.97
CUST110853,SESS210853,2026-07-22 20:02:05,31.0,Female,Lucknow,Mobile,Organic Search,2.98,4,1,1,0,0.0,0,2,2708.87,1,0,2,Bracelets,2810.42,316,5067.59,6383.34,1,2690.29
CUST109720,SESS209720,2026-06-26 12:48:12,16.0,Male,Chennai,Desktop,Social Media,7.38,7,5,3,0,0.0,0,0,0.0,0,0,0,Pendants,4037.8,9999,0.0,0.0,0,0.0
CUST103626,SESS203626,2026-06-19 14:31:05,34.0,Female,Pune,Mobile,Paid Ads,1.22,5,2,1,0,0.0,0,0,0.0,1,0,0,Rings,2346.57,9999,0.0,0.0,0,0.0
CUST101789,SESS201789,2026-06-16 03:42:21,19.0,Male,Hyderabad,Desktop,Social Media,4.09,2,1,1,0,0.0,0,2,2106.79,0,0,0,Couple Sets,1450.05,208,4447.09,5641.47,0,0.0
CUST111007,SESS211007,2026-05-24 14:42:38,30.0,Female,Kolkata,Mobile,Social Media,5.38,5,1,1,0,0.0,0,2,2297.61,0,0,0,Anklets,2999.08,201,5214.05,6003.82,0,0.0
CUST102059,SESS202059,2026-04-14 21:35:33,23.0,Male,Hyderabad,Desktop,Organic Search,9.2,7,5,3,0,0.0,0,5,3911.0,0,0,1,Necklaces,2191.63,203,20957.91,26993.16,0,0.0
CUST110825,SESS210825,2026-04-01 19:40:16,37.0,Male,Pune,Mobile,Paid Ads,2.16,3,1,1,0,0.0,0,0,0.0,0,0,1,Anklets,1748.12,9999,0.0,0.0,0,0.0
CUST106956,SESS206956,2026-03-04 15:17:57,36.0,Female,Chennai,Mobile,Paid Ads,17.41,7,2,2,0,0.0,0,0,0.0,0,0,1,Bracelets,2095.75,9999,0.0,0.0,0,0.0
CUST104013,SESS204013,2026-04-30 13:05:30,26.0,Female,Pune,Desktop,Organic Search,3.31,8,4,3,0,0.0,0,2,2449.16,0,0,0,Nose Pins,2008.9,45,4667.57,5305.42,0,0.0
CUST106006,SESS206006,2026-03-23 11:51:33,34.0,Female,Lucknow,Mobile,Social Media,8.8,5,3,2,0,0.0,0,2,3327.93,0,0,1,Earrings,2476.67,252,6246.15,8961.76,0,0.0
CUST101902,SESS201902,2026-06-10 17:02:43,31.0,Female,Kolkata,Mobile,Organic Search,2.09,4,1,1,0,0.0,0,2,487.4,0,0,2,Necklaces,3487.99,347,846.5,1868.5,0,0.0
CUST106215,SESS206215,2026-05-28 10:46:41,26.0,Female,Bengaluru,Mobile,Organic Search,17.92,9,6,4,1,504.58,1,1,2468.6,0,0,1,Pendants,479.07,77,2250.55,2619.7,1,488.21
CUST104686,SESS204686,2026-07-21 22:09:08,39.0,Male,Delhi,Mobile,Email,3.08,4,2,2,3,9455.14,0,3,1098.53,1,1,0,Bracelets,3430.37,175,3675.26,5793.88,1,9159.45
CUST108197,SESS208197,2026-06-04 03:20:53,31.0,Female,Mumbai,Tablet,Organic Search,7.91,5,3,1,0,0.0,0,1,2713.44,0,0,0,Pendants,1107.97,246,2661.38,3712.81,0,0.0
CUST104922,SESS204922,2026-05-11 11:24:02,,Female,Mumbai,Desktop,Organic Search,2.18,6,2,1,0,0.0,0,1,1008.54,0,0,0,Bracelets,3452.6,19,1043.14,1273.71,0,0.0
